iso_code,coal_consumption,year,color
IRN,11.982,2017,F0F0FF
MAR,11.967,1988,D0FFD0
PAK,11.956,1983,C0FFC0
MKD,11.909,2019,FFF0FF
CHL,11.909,1972,FFD0D0
LUX,11.849,1993,FF00F0
ARG,11.826,1974,FFC080
IRL,11.806,2022,D0FFFF
IRN,11.792,1991,F0F0FF
BLR,11.764,1994,00F000
SVN,11.744,2020,F0FFFF
IRL,11.741,2019,D0FFFF
ARG,11.723,1970,FFC080
BLR,11.656,1999,00F000
NOR,11.652,1983,00C8FF
ARG,11.643,1976,FFC080
UZB,11.631,2008,F0FF00
IRN,11.617,1981,F0F0FF
NOR,11.597,1986,00C8FF
BLR,11.572,2000,00F000
DZA,11.572,1988,FF00C8
NOR,11.545,2000,00C8FF
ARG,11.511,1975,FFC080
NOR,11.502,1988,00C8FF
NOR,11.502,1975,00C8FF
CHL,11.479,1979,FFD0D0
LUX,11.467,1992,FF00F0
IRN,11.429,1984,F0F0FF
NOR,11.372,1981,00C8FF
NOR,11.352,1980,00C8FF
MKD,11.297,2015,FFF0FF
NOR,11.272,1999,00C8FF
IRN,11.245,1985,F0F0FF
IRN,11.242,1988,F0F0FF
NOR,11.233,1995,00C8FF
EGY,11.212,1993,F0FFF0
NOR,11.204,1987,00C8FF
NOR,11.17,1996,00C8FF
MEX,11.157,1969,FFFFC0
ARG,11.145,1980,FFC080
MKD,11.136,2017,FFF0FF
NOR,11.098,1976,00C8FF
EGY,11.097,1996,F0FFF0
NOR,11.085,1997,00C8FF
IRN,11.075,1986,F0F0FF
UZB,11.073,2009,F0FF00
BLR,11.07,1995,00F000
ARG,11.009,1977,FFC080
LTU,11.007,1986,00C800
MEX,11.006,1968,FFFFC0
UZB,11.004,2000,F0FF00
VNM,10.964,1966,FF8080
ARG,10.962,2005,FFC080
NOR,10.938,1982,00C8FF
LTU,10.923,1988,00C800
NOR,10.911,1973,00C8FF
BGD,10.896,2008,FFF000
IRN,10.894,1987,F0F0FF
PHL,10.891,1989,FF00C0
PHL,10.88,1987,FF00C0
LTU,10.835,1987,00C800
ARG,10.794,1991,FFC080
SVN,10.787,2021,F0FFFF
PER,10.735,2008,C8FF00
PAK,10.734,1970,C0FFC0
BLR,10.722,2022,00F000
PER,10.717,2005,C8FF00
LKA,10.707,2014,FFFFF0
UZB,10.694,2006,F0FF00
ARG,10.666,1982,FFC080
BGD,10.657,2012,FFF000
LVA,10.655,1986,C80000
IRN,10.651,2012,F0F0FF
CHL,10.641,1977,FFD0D0
LUX,10.64,1988,FF00F0
ARG,10.6,1985,FFC080
DNK,10.575,2019,00D0FF
IRN,10.56,2016,F0F0FF
ARG,10.56,1981,FFC080
PER,10.559,2004,C8FF00
IRN,10.552,2014,F0F0FF
PAK,10.537,1982,C0FFC0
MEX,10.499,1967,FFFFC0
IDN,10.467,1985,0080FF
MAR,10.455,1986,D0FFD0
SGP,10.446,2017,FFC8C8
VNM,10.438,1965,FF8080
LUX,10.434,1987,FF00F0
HKG,10.409,1982,D00000
IRN,10.386,1992,F0F0FF
UZB,10.374,1995,F0FF00
CHL,10.374,1978,FFD0D0
LTU,10.355,1991,00C800
UZB,10.354,2004,F0FF00
BGD,10.351,2007,FFF000
CHE,10.344,1967,C080FF
EGY,10.305,1989,F0FFF0
DZA,10.293,1986,FF00C8
NOR,10.288,2001,00C8FF
NOR,10.288,1994,00C8FF
ARG,10.278,1971,FFC080
DZA,10.258,2006,FF00C8
PER,10.239,2013,C8FF00
PHL,10.229,1986,FF00C0
LUX,10.217,1994,FF00F0
LTU,10.206,1989,00C800
MKD,10.188,2016,FFF0FF
PER,10.152,2012,C8FF00
NOR,10.15,1972,00C8FF
EGY,10.113,2004,F0FFF0
PER,10.111,2014,C8FF00
EGY,10.111,2000,F0FFF0
CHL,10.106,1983,FFD0D0
NOR,10.077,1989,00C8FF
EGY,10.069,1988,F0FFF0
IRL,10.059,2020,D0FFFF
MKD,10.049,2018,FFF0FF
PER,10.047,2016,C8FF00
DZA,10.025,1985,FF00C8
ARG,10.015,2020,FFC080
NOR,9.94,1970,00C8FF
ARG,9.924,2006,FFC080
EGY,9.9,2006,F0FFF0
BLR,9.897,2021,00F000
EGY,9.894,2005,F0FFF0
EGY,9.894,2003,F0FFF0
NOR,9.889,2014,00C8FF
ARG,9.885,1999,FFC080
CHL,9.885,1976,FFD0D0
UZB,9.882,2011,F0FF00
NOR,9.848,1978,00C8FF
NOR,9.836,2004,00C8FF
NOR,9.833,2011,00C8FF
UZB,9.831,2005,F0FF00
UZB,9.823,2002,F0FF00
BLR,9.792,2017,00F000
LVA,9.792,1988,C80000
CHL,9.792,1975,FFD0D0
NOR,9.79,2021,00C8FF
DZA,9.781,1989,FF00C8
CHE,9.778,1968,C080FF
PER,9.766,2003,C8FF00
BLR,9.764,2013,00F000
LVA,9.756,1987,C80000
BLR,9.734,2020,00F000
NOR,9.731,1969,00C8FF
DZA,9.711,1982,FF00C8
UZB,9.692,1996,F0FF00
BLR,9.686,2014,00F000
ARG,9.68,1983,FFC080
UZB,9.655,1998,F0FF00
UZB,9.652,1999,F0FF00
PER,9.644,2009,C8FF00
UZB,9.629,1997,F0FF00
ARG,9.621,2009,FFC080
DZA,9.606,1984,FF00C8
NOR,9.555,1977,00C8FF
EGY,9.542,2002,F0FFF0
NOR,9.528,2012,00C8FF
ARG,9.52,2004,FFC080
NOR,9.513,2017,00C8FF
PER,9.512,2011,C8FF00
ARG,9.497,1973,FFC080
BLR,9.468,2016,00F000
PER,9.458,2010,C8FF00
LTU,9.458,1985,00C800
NOR,9.438,1990,00C8FF
PER,9.424,2015,C8FF00
HRV,9.403,1990,C8FFC8
DZA,9.397,1992,FF00C8
EGY,9.392,1997,F0FFF0
BGD,9.351,2014,FFF000
NOR,9.348,1971,00C8FF
NOR,9.335,2022,00C8FF
EGY,9.319,2015,F0FFF0
DNK,9.31,2020,00D0FF
EGY,9.308,1992,F0FFF0
PAK,9.292,1981,C0FFC0
NOR,9.291,2018,00C8FF
LTU,9.271,1990,00C800
IRN,9.255,2009,F0F0FF
EGY,9.24,1998,F0FFF0
UZB,9.231,2010,F0FF00
UZB,9.224,2001,F0FF00
EGY,9.211,1987,F0FFF0
UZB,9.21,2007,F0FF00
BLR,9.199,2012,00F000
PHL,9.182,1984,FF00C0
THA,9.178,1984,00C000
IRN,9.152,1978,F0F0FF
NOR,9.125,1993,00C8FF
ARG,9.122,1969,FFC080
PER,9.118,2006,C8FF00
NOR,9.1,2016,00C8FF
PER,9.1,2002,C8FF00
EGY,9.087,1991,F0FFF0
NOR,9.075,2019,00C8FF
NOR,9.028,2013,00C8FF
BLR,9.019,2011,00F000
EGY,8.999,2007,F0FFF0
NOR,8.977,2020,00C8FF
PRT,8.943,1985,F000FF
NOR,8.922,2002,00C8FF
EGY,8.895,2001,F0FFF0
NOR,8.877,1965,00C8FF
NOR,8.863,2015,00C8FF
IRN,8.863,2013,F0F0FF
NOR,8.861,2010,00C8FF
CHE,8.844,1969,C080FF
EGY,8.828,1990,F0FFF0
DZA,8.804,2008,FF00C8
DZA,8.804,2007,FF00C8
NOR,8.735,1968,00C8FF
EGY,8.733,2020,F0FFF0
PER,8.715,2017,C8FF00
NOR,8.712,2003,00C8FF
EGY,8.707,1986,F0FFF0
BGD,8.676,2010,FFF000
DZA,8.664,1983,FF00C8
EGY,8.66,1985,F0FFF0
ARG,8.651,1972,FFC080
BLR,8.614,2015,00F000
NOR,8.581,1967,00C8FF
MEX,8.557,1966,FFFFC0
DZA,8.548,2002,FF00C8
EGY,8.527,1982,F0FFF0
ARG,8.455,1965,FFC080
LVA,8.443,1985,C80000
NOR,8.438,1992,00C8FF
CHL,8.432,1982,FFD0D0
DZA,8.408,2004,FF00C8
NOR,8.399,2005,00C8FF
EGY,8.399,1999,F0FFF0
NOR,8.399,1991,00C8FF
BGD,8.348,2005,FFF000
MKD,8.318,2022,FFF0FF
BLR,8.309,2001,00F000
SVN,8.296,2022,F0FFFF
IRN,8.261,1990,F0F0FF
IRN,8.259,1989,F0F0FF
EGY,8.251,1981,F0FFF0
HRV,8.247,2008,C8FFC8
LVA,8.24,1990,C80000
ARG,8.237,1998,FFC080
EGY,8.201,1984,F0FFF0
PAK,8.188,1980,C0FFC0
PER,8.186,2019,C8FF00
MKD,8.175,2020,FFF0FF
NOR,8.174,1966,00C8FF
HRV,8.173,2011,C8FFC8
NOR,8.165,2008,00C8FF
PER,8.137,2022,C8FF00
ARG,8.124,2019,FFC080
EGY,8.098,2008,F0FFF0
EGY,8.088,1983,F0FFF0
IRN,8.086,1974,F0F0FF
BLR,8.08,2007,00F000
EGY,8.074,1995,F0FFF0
ARG,8.07,1993,FFC080
HRV,8.024,2004,C8FFC8
MEX,8.022,1965,FFFFC0
HRV,8.014,2007,C8FFC8
LVA,7.997,1989,C80000
BLR,7.98,2005,00F000
EGY,7.952,1979,F0FFF0
HRV,7.951,2005,C8FFC8
HRV,7.94,2010,C8FFC8
NOR,7.923,2007,00C8FF
DZA,7.908,1991,FF00C8
PER,7.866,2018,C8FF00
HRV,7.852,2013,C8FFC8
ARG,7.84,1967,FFC080
BLR,7.837,2002,00F000
ARG,7.767,1996,FFC080
MAR,7.699,1985,D0FFD0
PAK,7.687,1979,C0FFC0
DZA,7.664,1990,FF00C8
UZB,7.662,2003,F0FF00
ARE,7.653,2010,F00000
DZA,7.653,1993,FF00C8
ARG,7.619,1968,FFC080
THA,7.592,1982,00C000
CHE,7.589,1970,C080FF
HRV,7.571,2016,C8FFC8
HRV,7.556,2003,C8FFC8
BLR,7.533,2008,00F000
HRV,7.521,2014,C8FFC8
ARG,7.513,2000,FFC080
BLR,7.507,2010,00F000
EGY,7.484,1977,F0FFF0
ARG,7.414,1995,FFC080
IRN,7.383,1973,F0F0FF
HRV,7.381,2006,C8FFC8
BLR,7.377,2003,00F000
HRV,7.329,2012,C8FFC8
PER,7.324,2000,C8FF00
THA,7.289,1983,00C000
PAK,7.233,1971,C0FFC0
BLR,7.226,2004,00F000
LVA,7.222,1991,C80000
DZA,7.211,1995,FF00C8
DZA,7.211,1994,FF00C8
NOR,7.205,2006,00C8FF
EGY,7.198,2009,F0FFF0
ARG,7.185,1984,FFC080
BLR,7.177,2009,00F000
EGY,7.169,1978,F0FFF0
BLR,7.145,2006,00F000
MKD,7.094,2021,FFF0FF
ARG,7.065,1994,FFC080
DZA,7.048,2003,FF00C8
HRV,7.044,2015,C8FFC8
PRT,7.025,1966,F000FF
PRT,6.99,1967,F000FF
ARG,6.972,1966,FFC080
DZA,6.908,2005,FF00C8
PAK,6.897,1978,C0FFC0
PRT,6.885,1965,F000FF
DZA,6.827,1999,FF00C8
PAK,6.815,1972,C0FFC0
HRV,6.794,2002,C8FFC8
MAR,6.785,1983,D0FFD0
PAK,6.769,1973,C0FFC0
EGY,6.708,1975,F0FFF0
PER,6.645,2001,C8FF00
PRT,6.579,2020,F000FF
PRT,6.571,1973,F000FF
EGY,6.562,1976,F0FFF0
DZA,6.513,2001,FF00C8
NOR,6.5,2009,00C8FF
PAK,6.478,1977,C0FFC0
ISR,6.455,1982,FF00D0
EGY,6.402,1980,F0FFF0
DZA,6.373,1998,FF00C8
LVA,6.353,1992,C80000
PRT,6.292,1968,F000FF
PAK,6.199,1974,C0FFC0
ARG,6.157,2001,FFC080
ARG,6.128,1997,FFC080
VEN,6.07,1989,C8C8FF
PAK,6.013,1975,C0FFC0
PER,5.98,2021,C8FF00
DZA,5.955,1997,FF00C8
PAK,5.955,1976,C0FFC0
PER,5.945,2020,C8FF00
PRT,5.931,1969,F000FF
HRV,5.893,2009,C8FFC8
CHE,5.875,1981,C080FF
CHE,5.853,1985,C080FF
CHE,5.828,1984,C080FF
MAR,5.827,1984,D0FFD0
THA,5.824,1981,00C000
DZA,5.815,2018,FF00C8
LVA,5.807,1993,C80000
PRT,5.757,1984,F000FF
LUX,5.746,1995,FF00F0
PHL,5.73,1983,FF00C0
DZA,5.652,2009,FF00C8
DZA,5.641,2000,FF00C8
EGY,5.613,1974,F0FFF0
ARG,5.594,2003,FFC080
HRV,5.589,2001,C8FFC8
LKA,5.579,2013,FFFFF0
SGP,5.552,2018,FFC8C8
EGY,5.513,1969,F0FFF0
MAR,5.478,1982,D0FFD0
PRT,5.431,1970,F000FF
LUX,5.415,1996,FF00F0
SGP,5.397,2021,FFC8C8
EGY,5.396,2010,F0FFF0
VEN,5.382,1990,C8C8FF
SGP,5.325,2019,FFC8C8
LKA,5.303,2012,FFFFF0
HRV,5.287,1991,C8FFC8
THA,5.235,1980,00C000
PER,5.199,1998,C8FF00
PRT,5.199,1979,F000FF
MAR,5.199,1976,D0FFD0
CHE,5.197,1982,C080FF
ARE,5.174,2011,F00000
EGY,5.126,2011,F0FFF0
CHE,5.125,1971,C080FF
PRT,5.106,1974,F000FF
EGY,5.106,1968,F0FFF0
EGY,5.082,1970,F0FFF0
SGP,5.037,2020,FFC8C8
CHE,5.036,1986,C080FF
PRT,5.024,1971,F000FF
HRV,5.021,2000,C8FFC8
PRT,4.978,1978,F000FF
SGP,4.954,2016,FFC8C8
MAR,4.95,1978,D0FFD0
MAR,4.917,1981,D0FFD0
MAR,4.91,1977,D0FFD0
EGY,4.908,1967,F0FFF0
HRV,4.9,2019,C8FFC8
LTU,4.853,1992,00C800
THA,4.842,1979,00C000
HRV,4.83,2021,C8FFC8
MAR,4.828,1979,D0FFD0
SGP,4.814,2022,FFC8C8
DZA,4.803,2019,FF00C8
MAR,4.792,1975,D0FFD0
PRT,4.792,1975,F000FF
HRV,4.783,2022,C8FFC8
PER,4.742,1997,C8FF00
SGP,4.726,2015,FFC8C8
PER,4.715,1999,C8FF00
EGY,4.687,1965,F0FFF0
CHE,4.686,1987,C080FF
PRT,4.652,1983,F000FF
PRT,4.652,1976,F000FF
HRV,4.647,1992,C8FFC8
MAR,4.628,1980,D0FFD0
PRT,4.617,1981,F000FF
ARG,4.586,2002,FFC080
HRV,4.563,2017,C8FFC8
PER,4.556,1996,C8FF00
EGY,4.542,2012,F0FFF0
CHE,4.536,1983,C080FF
EGY,4.524,2014,F0FFF0
SGP,4.518,2014,FFC8C8
EGY,4.487,2013,F0FFF0
PRT,4.443,1972,F000FF
IRN,4.391,1972,F0F0FF
LVA,4.368,1994,C80000
PER,4.347,1995,C8FF00
CHE,4.336,1972,C080FF
LTU,4.303,1993,00C800
MAR,4.297,1972,D0FFD0
TKM,4.28,1990,FFFFC8
PRT,4.257,1982,F000FF
MAR,4.257,1973,D0FFD0
BGD,4.249,2002,FFF000
HRV,4.248,2018,C8FFC8
PRT,4.222,1977,F000FF
MAR,4.216,1974,D0FFD0
HRV,4.201,2020,C8FFC8
EGY,4.171,1971,F0FFF0
PER,4.137,1994,C8FF00
CHE,4.136,1990,C080FF
CHE,4.136,1989,C080FF
CHE,4.117,1973,C080FF
PRT,4.07,1980,F000FF
BGD,4.069,2004,FFF000
BGD,4.069,2001,FFF000
BGD,4.063,2003,FFF000
CHE,4,1988,C080FF
ARE,3.992,2008,F00000
IRN,3.989,1970,F0F0FF
CHE,3.972,1980,C080FF
HRV,3.95,1993,C8FFC8
BGD,3.836,2000,FFF000
MYS,3.803,1987,C000FF
BGD,3.755,1997,FFF000
TKM,3.745,1991,FFFFC8
TKM,3.745,1989,FFFFC8
TKM,3.745,1987,FFFFC8
TKM,3.745,1986,FFFFC8
TKM,3.745,1985,FFFFC8
BGD,3.732,1995,FFF000
MYS,3.71,1985,C000FF
EGY,3.691,1972,F0FFF0
IRN,3.617,1969,F0F0FF
DZA,3.605,2010,FF00C8
LTU,3.573,1994,00C800
CHE,3.55,1974,C080FF
CHE,3.514,1991,C080FF
LKA,3.479,2011,FFFFF0
MAR,3.477,1971,D0FFD0
LUX,3.436,1997,FF00F0
DZA,3.396,2012,FF00C8
DZA,3.396,1996,FF00C8
PER,3.359,1993,C8FF00
MAR,3.323,1970,D0FFD0
IRN,3.28,1968,F0F0FF
ARE,3.275,2006,F00000
BGD,3.273,1990,FFF000
PER,3.266,1991,C8FF00
MAR,3.241,1966,D0FFD0
MAR,3.227,1967,D0FFD0
EGY,3.215,1973,F0FFF0
TKM,3.21,1988,FFFFC8
DZA,3.198,2011,FF00C8
PER,3.196,1992,C8FF00
EGY,3.187,1966,F0FFF0
KWT,3.186,2013,FFC8FF
ARE,3.185,2009,F00000
VEN,3.168,1973,C8C8FF
PHL,3.147,1982,FF00C0
IDN,3.14,1981,0080FF
LTU,3.127,2013,00C800
LVA,3.108,1995,C80000
DZA,3.105,2021,FF00C8
IDN,3.105,1984,0080FF
SGP,3.065,2013,FFC8C8
VEN,3.041,1987,C8C8FF
MYS,3.024,1988,C000FF
VEN,2.978,1977,C8C8FF
IRN,2.977,1967,F0F0FF
IDN,2.966,1983,0080FF
IDN,2.966,1982,0080FF
IDN,2.942,1980,0080FF
VEN,2.93,1975,C8C8FF
LTU,2.919,2006,00C800
CHE,2.917,1977,C080FF
LVA,2.913,1996,C80000
LTU,2.902,2007,00C800
MAR,2.9,1968,D0FFD0
MAR,2.898,1969,D0FFD0
VEN,2.878,2006,C8C8FF
LTU,2.854,1995,00C800
HRV,2.829,1997,C8FFC8
PHL,2.822,1981,FF00C0
IRN,2.81,1971,F0F0FF
LTU,2.788,2011,00C800
MYS,2.78,1984,C000FF
VEN,2.759,2009,C8C8FF
MYS,2.756,1986,C000FF
LTU,2.718,2012,00C800
CHE,2.714,1979,C080FF
HRV,2.705,1998,C8FFC8
IRN,2.698,1966,F0F0FF
CHE,2.661,1975,C080FF
LTU,2.646,2014,00C800
CHE,2.625,1978,C080FF
LTU,2.623,1996,00C800
LVA,2.603,1997,C80000
KWT,2.589,2016,FFC8FF
MYS,2.57,1983,C000FF
KWT,2.533,2014,FFC8FF
CHE,2.5,1976,C080FF
HRV,2.472,1994,C8FFC8
LTU,2.462,2008,00C800
LTU,2.459,2018,00C800
VEN,2.454,2012,C8C8FF
IRN,2.454,1965,F0F0FF
VEN,2.445,2013,C8C8FF
CHE,2.433,1992,C080FF
LTU,2.407,2010,00C800
HRV,2.399,1999,C8FFC8
VEN,2.386,2011,C8C8FF
VEN,2.373,1974,C8C8FF
PER,2.336,1989,C8FF00
IDN,2.326,1979,0080FF
VEN,2.318,2010,C8C8FF
VEN,2.315,1986,C8C8FF
LTU,2.309,2019,00C800
LTU,2.304,2017,00C800
THA,2.303,1978,00C000
VEN,2.292,2014,C8C8FF
PRT,2.275,2021,F000FF
LTU,2.234,2022,00C800
CHE,2.214,1995,C080FF
VEN,2.211,1988,C8C8FF
KWT,2.2,2018,FFC8FF
LTU,2.159,2021,00C800
LTU,2.149,2016,00C800
LTU,2.149,2005,00C800
PER,2.139,1987,C8FF00
LTU,2.121,2015,00C800
LTU,2.12,1997,00C800
DZA,2.117,2017,FF00C8
MAR,2.114,1965,D0FFD0
PER,2.104,1988,C8FF00
KWT,2.1,2015,FFC8FF
DZA,2.082,2014,FF00C8
VEN,2.082,1985,C8C8FF
CHE,2.064,1994,C080FF
BGD,2.046,1996,FFF000
CHE,2.039,1993,C080FF
HRV,2.032,1995,C8FFC8
LTU,2.029,2003,00C800
CHE,2.028,2007,C080FF
KWT,2.019,2019,FFC8FF
LTU,1.962,2004,00C800
KWT,1.959,2017,FFC8FF
LTU,1.957,2009,00C800
PER,1.952,1975,C8FF00
VEN,1.922,1976,C8C8FF
LVA,1.92,1998,C80000
VEN,1.912,1979,C8C8FF
PER,1.894,1986,C8FF00
PER,1.894,1982,C8FF00
PER,1.871,1974,C8FF00
THA,1.859,1976,00C000
LTU,1.849,1998,00C800
DZA,1.838,2013,FF00C8
IDN,1.838,1966,0080FF
CHE,1.822,2008,C080FF
VEN,1.821,1980,C8C8FF
CHE,1.811,2006,C080FF
LTU,1.801,2020,00C800
VEN,1.8,1981,C8C8FF
BGD,1.799,1982,FFF000
THA,1.788,1977,00C000
PER,1.755,1973,C8FF00
VEN,1.748,1972,C8C8FF
PER,1.732,1977,C8FF00
CHE,1.725,2010,C080FF
CHE,1.719,2009,C080FF
VEN,1.715,2016,C8C8FF
ARE,1.691,2005,F00000
PHL,1.688,1977,FF00C0
THA,1.686,1970,00C000
PER,1.685,1990,C8FF00
CHE,1.678,2005,C080FF
THA,1.677,1974,00C000
CHE,1.675,2001,C080FF
PER,1.674,1981,C8FF00
HRV,1.664,1996,C8FFC8
VEN,1.659,1971,C8C8FF
CHE,1.656,1996,C080FF
PER,1.651,1980,C8FF00
VEN,1.639,2008,C8C8FF
PHL,1.628,1980,FF00C0
VEN,1.613,2007,C8C8FF
TKM,1.605,1992,FFFFC8
PER,1.604,1983,C8FF00
CHE,1.603,2000,C080FF
THA,1.603,1975,00C000
CHE,1.594,2011,C080FF
SAU,1.593,2014,C8FFFF
CHE,1.586,2003,C080FF
CHE,1.583,2014,C080FF
THA,1.582,1969,00C000
LTU,1.578,1999,00C800
ARE,1.577,2007,F00000
VEN,1.572,1984,C8C8FF
LTU,1.571,2002,00C800
PER,1.569,1979,C8FF00
DZA,1.547,2015,FF00C8
CHE,1.547,2013,C080FF
IDN,1.547,1978,0080FF
PHL,1.547,1978,FF00C0
CHE,1.544,2002,C080FF
VEN,1.537,2000,C8C8FF
PER,1.534,1972,C8FF00
LVA,1.531,2000,C80000
VEN,1.528,2015,C8C8FF
DZA,1.524,2020,FF00C8
PER,1.511,1976,C8FF00
CHE,1.506,2004,C080FF
BGD,1.5,1977,FFF000
IDN,1.5,1965,0080FF
DZA,1.497,2022,FF00C8
THA,1.489,1968,00C000
BGD,1.485,1981,FFF000
LVA,1.484,1999,C80000
PER,1.476,1978,C8FF00
ARE,1.462,2004,F00000
BGD,1.453,1989,FFF000
BGD,1.453,1978,FFF000
BGD,1.453,1975,FFF000
CHE,1.447,2015,C080FF
BGD,1.444,1980,FFF000
VEN,1.437,1983,C8C8FF
CHE,1.436,2012,C080FF
BGD,1.436,1976,FFF000
HKG,1.43,1965,D00000
LVA,1.428,2001,C80000
PER,1.418,1971,C8FF00
BGD,1.413,1973,FFF000
CYP,1.407,1987,FFB000
BGD,1.395,1988,FFF000
PER,1.395,1985,C8FF00
LUX,1.377,2001,FF00F0
BGD,1.354,1987,FFF000
PHL,1.351,1979,FF00C0
THA,1.349,1967,00C000
ISL,1.344,2016,B000FF
SAU,1.34,2017,C8FFFF
ISL,1.333,2018,B000FF
ISL,1.333,2017,B000FF
CHE,1.331,2016,C080FF
THA,1.329,1971,00C000
ISL,1.306,2019,B000FF
IDN,1.291,1967,0080FF
ARE,1.29,2003,F00000
LVA,1.287,2011,C80000
CHE,1.281,2017,C080FF
SAU,1.279,2022,C8FFFF
SAU,1.279,2021,C8FFFF
PER,1.279,1984,C8FF00
ISL,1.278,2007,B000FF
LUX,1.276,2000,FF00F0
ISL,1.275,2013,B000FF
CHE,1.275,1997,C080FF
LVA,1.268,2010,C80000
BGD,1.256,1974,FFF000
KWT,1.253,2022,FFC8FF
LVA,1.247,2007,C80000
CYP,1.244,1995,FFB000
LVA,1.242,2008,C80000
HKG,1.233,1966,D00000
ISL,1.222,2004,B000FF
MYS,1.21,1972,C000FF
ISL,1.194,2006,B000FF
ISL,1.193,2001,B000FF
CHE,1.192,2018,C080FF
ISL,1.188,2002,B000FF
SAU,1.173,2019,C8FFFF
ISL,1.167,2005,B000FF
ISL,1.167,2003,B000FF
CYP,1.163,1996,FFB000
IDN,1.163,1977,0080FF
IDN,1.163,1972,0080FF
IDN,1.163,1971,0080FF
IDN,1.163,1969,0080FF
ISL,1.156,2015,B000FF
LUX,1.156,1999,FF00F0
LVA,1.151,2002,C80000
MYS,1.151,1974,C000FF
MYS,1.151,1973,C000FF
SAU,1.149,2013,C8FFFF
LUX,1.143,1998,FF00F0
OMN,1.122,2020,00B0FF
THA,1.118,1973,00C000
CYP,1.116,1994,FFB000
SAU,1.114,2018,C8FFFF
ISL,1.111,2008,B000FF
ISL,1.108,2012,B000FF
ISL,1.1,2000,B000FF
CHE,1.1,1999,C080FF
ARE,1.096,2002,F00000
BGD,1.087,1972,FFF000
BGD,1.087,1971,FFF000
ISL,1.083,2011,B000FF
ISL,1.083,2010,B000FF
CYP,1.082,1985,FFB000
MYS,1.082,1981,C000FF
IDN,1.082,1976,0080FF
IDN,1.082,1975,0080FF
BGD,1.081,1998,FFF000
BGD,1.081,1979,FFF000
LUX,1.077,2006,FF00F0
LTU,1.073,2000,00C800
AZE,1.07,1989,FF00B0
AZE,1.07,1988,FF00B0
AZE,1.07,1987,FF00B0
AZE,1.07,1986,FF00B0
AZE,1.07,1985,FF00B0
LVA,1.067,2012,C80000
CHE,1.058,2019,C080FF
CHE,1.058,1998,C080FF
BGD,1.046,1991,FFF000
ISL,1.044,2014,B000FF
THA,1.044,1972,00C000
SAU,1.036,2015,C8FFFF
AZE,1.035,1990,FF00B0
LVA,1.033,2003,C80000
CHE,1.028,2022,C080FF
CHE,1.028,2021,C080FF
SAU,1.028,2020,C8FFFF
ISL,1.028,2009,B000FF
VEN,1.027,1982,C8C8FF
BGD,1.018,1983,FFF000
CHE,1.017,2020,C080FF
IDN,1.012,1970,0080FF
PER,1.011,1970,C8FF00
LVA,1.008,2006,C80000
PER,0.997,1969,C8FF00
LVA,0.994,2009,C80000
MYS,0.989,1982,C000FF
HKG,0.989,1967,D00000
BGD,0.982,1992,FFF000
OMN,0.978,2022,00B0FF
OMN,0.978,2021,00B0FF
OMN,0.975,2019,00B0FF
LTU,0.975,2001,00C800
CYP,0.965,1992,FFB000
DZA,0.965,1970,FF00C8
IDN,0.965,1968,0080FF
VEN,0.953,2017,C8C8FF
LVA,0.941,2005,C80000
LUX,0.925,2004,FF00F0
ISL,0.922,1986,B000FF
VEN,0.917,1978,C8C8FF
LUX,0.912,2007,FF00F0
LUX,0.902,2005,FF00F0
SAU,0.898,2012,C8FFFF
CYP,0.884,1997,FFB000
OMN,0.883,2017,00B0FF
ECU,0.882,2003,B0FF00
LUX,0.871,2008,FF00F0
OMN,0.866,2018,00B0FF
BGD,0.86,1986,FFF000
LUX,0.857,2002,FF00F0
SAU,0.855,2016,C8FFFF
CYP,0.849,1988,FFB000
IDN,0.849,1974,0080FF
LVA,0.845,2013,C80000
DZA,0.837,1979,FF00C8
ISL,0.819,1985,B000FF
CYP,0.814,1993,FFB000
DZA,0.814,1969,FF00C8
DZA,0.814,1965,FF00C8
ECU,0.8,2022,B0FF00
ISL,0.795,1999,B000FF
ISL,0.792,1989,B000FF
DZA,0.791,1966,FF00C8
SAU,0.786,2010,C8FFFF
LVA,0.782,2004,C80000
ISL,0.78,1991,B000FF
LUX,0.779,2010,FF00F0
AZE,0.779,1991,FF00B0
IDN,0.779,1973,0080FF
LUX,0.778,2009,FF00F0
SAU,0.766,2011,C8FFFF
ISL,0.766,1984,B000FF
ISL,0.757,1997,B000FF
KWT,0.756,2012,FFC8FF
ISL,0.756,1990,B000FF
CYP,0.756,1989,FFB000
THA,0.756,1966,00C000
KWT,0.753,2021,FFC8FF
VEN,0.751,2019,C8C8FF
SAU,0.746,2008,C8FFFF
DZA,0.744,1980,FF00C8
ISL,0.742,1988,B000FF
ISL,0.737,1995,B000FF
ISL,0.735,1987,B000FF
ISL,0.73,1996,B000FF
CYP,0.709,1990,FFB000
DZA,0.709,1977,FF00C8
HKG,0.709,1968,D00000
LVA,0.697,2014,C80000
LKA,0.697,2010,FFFFF0
LKA,0.695,2003,FFFFF0
PHL,0.684,1976,FF00C0
LKA,0.682,2009,FFFFF0
ISL,0.68,1998,B000FF
LUX,0.679,2011,FF00F0
LKA,0.679,2005,FFFFF0
LKA,0.67,2008,FFFFF0
CYP,0.663,1986,FFB000
LUX,0.658,2003,FF00F0
SAU,0.645,2007,C8FFFF
VEN,0.645,1994,C8C8FF
